DATE_KEY,FULL_DATE,YEAR,QUARTER,QUARTER_NAME,MONTH_NUMBER,MONTH_NAME,MONTH_SHORT_NAME,WEEK_OF_YEAR,DAY_OF_MONTH,DAY_OF_WEEK_NUMBER,DAY_NAME,IS_WEEKEND
20081012,2008-10-12,2008,4,Q4,10,October,Oct,41,12,0,12A8,TRUE
20081013,2008-10-13,2008,4,Q4,10,October,Oct,42,13,1,13A8,FALSE
20081014,2008-10-14,2008,4,Q4,10,October,Oct,42,14,2,14A8,FALSE
20081015,2008-10-15,2008,4,Q4,10,October,Oct,42,15,3,15A8,FALSE
20081016,2008-10-16,2008,4,Q4,10,October,Oct,42,16,4,16A8,FALSE
20081017,2008-10-17,2008,4,Q4,10,October,Oct,42,17,5,17A8,FALSE
20081018,2008-10-18,2008,4,Q4,10,October,Oct,42,18,6,18A8,TRUE
20081019,2008-10-19,2008,4,Q4,10,October,Oct,42,19,0,19A8,TRUE
20081020,2008-10-20,2008,4,Q4,10,October,Oct,43,20,1,20A8,FALSE
20081021,2008-10-21,2008,4,Q4,10,October,Oct,43,21,2,21A8,FALSE
20081022,2008-10-22,2008,4,Q4,10,October,Oct,43,22,3,22A8,FALSE
20081023,2008-10-23,2008,4,Q4,10,October,Oct,43,23,4,23A8,FALSE
20081024,2008-10-24,2008,4,Q4,10,October,Oct,43,24,5,24A8,FALSE
20081025,2008-10-25,2008,4,Q4,10,October,Oct,43,25,6,25A8,TRUE
20081026,2008-10-26,2008,4,Q4,10,October,Oct,43,26,0,26A8,TRUE
20081027,2008-10-27,2008,4,Q4,10,October,Oct,44,27,1,27A8,FALSE
20081028,2008-10-28,2008,4,Q4,10,October,Oct,44,28,2,28A8,FALSE
20081029,2008-10-29,2008,4,Q4,10,October,Oct,44,29,3,29A8,FALSE
20081030,2008-10-30,2008,4,Q4,10,October,Oct,44,30,4,30A8,FALSE
20081031,2008-10-31,2008,4,Q4,10,October,Oct,44,31,5,31A8,FALSE
20081101,2008-11-01,2008,4,Q4,11,November,Nov,44,1,6,1A8,TRUE
20081102,2008-11-02,2008,4,Q4,11,November,Nov,44,2,0,2A8,TRUE
20081103,2008-11-03,2008,4,Q4,11,November,Nov,45,3,1,3A8,FALSE
20081104,2008-11-04,2008,4,Q4,11,November,Nov,45,4,2,4A8,FALSE
20081105,2008-11-05,2008,4,Q4,11,November,Nov,45,5,3,5A8,FALSE
20081106,2008-11-06,2008,4,Q4,11,November,Nov,45,6,4,6A8,FALSE
20081107,2008-11-07,2008,4,Q4,11,November,Nov,45,7,5,7A8,FALSE
20081108,2008-11-08,2008,4,Q4,11,November,Nov,45,8,6,8A8,TRUE
20081109,2008-11-09,2008,4,Q4,11,November,Nov,45,9,0,9A8,TRUE
20081110,2008-11-10,2008,4,Q4,11,November,Nov,46,10,1,10A8,FALSE
20081111,2008-11-11,2008,4,Q4,11,November,Nov,46,11,2,11A8,FALSE
20081112,2008-11-12,2008,4,Q4,11,November,Nov,46,12,3,12A8,FALSE
20081113,2008-11-13,2008,4,Q4,11,November,Nov,46,13,4,13A8,FALSE
20081114,2008-11-14,2008,4,Q4,11,November,Nov,46,14,5,14A8,FALSE
20081115,2008-11-15,2008,4,Q4,11,November,Nov,46,15,6,15A8,TRUE
20081116,2008-11-16,2008,4,Q4,11,November,Nov,46,16,0,16A8,TRUE
20081117,2008-11-17,2008,4,Q4,11,November,Nov,47,17,1,17A8,FALSE
20081118,2008-11-18,2008,4,Q4,11,November,Nov,47,18,2,18A8,FALSE
20081119,2008-11-19,2008,4,Q4,11,November,Nov,47,19,3,19A8,FALSE
20081120,2008-11-20,2008,4,Q4,11,November,Nov,47,20,4,20A8,FALSE
20081121,2008-11-21,2008,4,Q4,11,November,Nov,47,21,5,21A8,FALSE
20081122,2008-11-22,2008,4,Q4,11,November,Nov,47,22,6,22A8,TRUE
20081123,2008-11-23,2008,4,Q4,11,November,Nov,47,23,0,23A8,TRUE
20081124,2008-11-24,2008,4,Q4,11,November,Nov,48,24,1,24A8,FALSE
20081125,2008-11-25,2008,4,Q4,11,November,Nov,48,25,2,25A8,FALSE
20081126,2008-11-26,2008,4,Q4,11,November,Nov,48,26,3,26A8,FALSE
20081127,2008-11-27,2008,4,Q4,11,November,Nov,48,27,4,27A8,FALSE
20081128,2008-11-28,2008,4,Q4,11,November,Nov,48,28,5,28A8,FALSE
20081129,2008-11-29,2008,4,Q4,11,November,Nov,48,29,6,29A8,TRUE
20081130,2008-11-30,2008,4,Q4,11,November,Nov,48,30,0,30A8,TRUE
20081201,2008-12-01,2008,4,Q4,12,December,Dec,49,1,1,1A8,FALSE
20081202,2008-12-02,2008,4,Q4,12,December,Dec,49,2,2,2A8,FALSE
20081203,2008-12-03,2008,4,Q4,12,December,Dec,49,3,3,3A8,FALSE
20081204,2008-12-04,2008,4,Q4,12,December,Dec,49,4,4,4A8,FALSE
20081205,2008-12-05,2008,4,Q4,12,December,Dec,49,5,5,5A8,FALSE
20081206,2008-12-06,2008,4,Q4,12,December,Dec,49,6,6,6A8,TRUE
20081207,2008-12-07,2008,4,Q4,12,December,Dec,49,7,0,7A8,TRUE
20081208,2008-12-08,2008,4,Q4,12,December,Dec,50,8,1,8A8,FALSE
20081209,2008-12-09,2008,4,Q4,12,December,Dec,50,9,2,9A8,FALSE
20081210,2008-12-10,2008,4,Q4,12,December,Dec,50,10,3,10A8,FALSE
20081211,2008-12-11,2008,4,Q4,12,December,Dec,50,11,4,11A8,FALSE
20081212,2008-12-12,2008,4,Q4,12,December,Dec,50,12,5,12A8,FALSE
20081213,2008-12-13,2008,4,Q4,12,December,Dec,50,13,6,13A8,TRUE
20081214,2008-12-14,2008,4,Q4,12,December,Dec,50,14,0,14A8,TRUE
20081215,2008-12-15,2008,4,Q4,12,December,Dec,51,15,1,15A8,FALSE
20081216,2008-12-16,2008,4,Q4,12,December,Dec,51,16,2,16A8,FALSE
20081217,2008-12-17,2008,4,Q4,12,December,Dec,51,17,3,17A8,FALSE
20081218,2008-12-18,2008,4,Q4,12,December,Dec,51,18,4,18A8,FALSE
20081219,2008-12-19,2008,4,Q4,12,December,Dec,51,19,5,19A8,FALSE
20081220,2008-12-20,2008,4,Q4,12,December,Dec,51,20,6,20A8,TRUE
20081221,2008-12-21,2008,4,Q4,12,December,Dec,51,21,0,21A8,TRUE
20081222,2008-12-22,2008,4,Q4,12,December,Dec,52,22,1,22A8,FALSE
20081223,2008-12-23,2008,4,Q4,12,December,Dec,52,23,2,23A8,FALSE
20081224,2008-12-24,2008,4,Q4,12,December,Dec,52,24,3,24A8,FALSE
20081225,2008-12-25,2008,4,Q4,12,December,Dec,52,25,4,25A8,FALSE
20081226,2008-12-26,2008,4,Q4,12,December,Dec,52,26,5,26A8,FALSE
20081227,2008-12-27,2008,4,Q4,12,December,Dec,52,27,6,27A8,TRUE
20081228,2008-12-28,2008,4,Q4,12,December,Dec,52,28,0,28A8,TRUE
20081229,2008-12-29,2008,4,Q4,12,December,Dec,1,29,1,29A8,FALSE
20081230,2008-12-30,2008,4,Q4,12,December,Dec,1,30,2,30A8,FALSE
20081231,2008-12-31,2008,4,Q4,12,December,Dec,1,31,3,31A8,FALSE
20090101,2009-01-01,2009,1,Q1,1,January,Jan,1,1,4,1A9,FALSE
20090102,2009-01-02,2009,1,Q1,1,January,Jan,1,2,5,2A9,FALSE
20090103,2009-01-03,2009,1,Q1,1,January,Jan,1,3,6,3A9,TRUE
20090104,2009-01-04,2009,1,Q1,1,January,Jan,1,4,0,4A9,TRUE
20090105,2009-01-05,2009,1,Q1,1,January,Jan,2,5,1,5A9,FALSE
20090106,2009-01-06,2009,1,Q1,1,January,Jan,2,6,2,6A9,FALSE
20090107,2009-01-07,2009,1,Q1,1,January,Jan,2,7,3,7A9,FALSE
20090108,2009-01-08,2009,1,Q1,1,January,Jan,2,8,4,8A9,FALSE
20090109,2009-01-09,2009,1,Q1,1,January,Jan,2,9,5,9A9,FALSE
20090110,2009-01-10,2009,1,Q1,1,January,Jan,2,10,6,10A9,TRUE
20090111,2009-01-11,2009,1,Q1,1,January,Jan,2,11,0,11A9,TRUE
20090112,2009-01-12,2009,1,Q1,1,January,Jan,3,12,1,12A9,FALSE
20090113,2009-01-13,2009,1,Q1,1,January,Jan,3,13,2,13A9,FALSE
20090114,2009-01-14,2009,1,Q1,1,January,Jan,3,14,3,14A9,FALSE
20090115,2009-01-15,2009,1,Q1,1,January,Jan,3,15,4,15A9,FALSE
20090116,2009-01-16,2009,1,Q1,1,January,Jan,3,16,5,16A9,FALSE
20090117,2009-01-17,2009,1,Q1,1,January,Jan,3,17,6,17A9,TRUE
20090118,2009-01-18,2009,1,Q1,1,January,Jan,3,18,0,18A9,TRUE
20090119,2009-01-19,2009,1,Q1,1,January,Jan,4,19,1,19A9,FALSE
20090120,2009-01-20,2009,1,Q1,1,January,Jan,4,20,2,20A9,FALSE
20090121,2009-01-21,2009,1,Q1,1,January,Jan,4,21,3,21A9,FALSE
20090122,2009-01-22,2009,1,Q1,1,January,Jan,4,22,4,22A9,FALSE
20090123,2009-01-23,2009,1,Q1,1,January,Jan,4,23,5,23A9,FALSE
20090124,2009-01-24,2009,1,Q1,1,January,Jan,4,24,6,24A9,TRUE
20090125,2009-01-25,2009,1,Q1,1,January,Jan,4,25,0,25A9,TRUE
20090126,2009-01-26,2009,1,Q1,1,January,Jan,5,26,1,26A9,FALSE
20090127,2009-01-27,2009,1,Q1,1,January,Jan,5,27,2,27A9,FALSE
20090128,2009-01-28,2009,1,Q1,1,January,Jan,5,28,3,28A9,FALSE
20090129,2009-01-29,2009,1,Q1,1,January,Jan,5,29,4,29A9,FALSE
20090130,2009-01-30,2009,1,Q1,1,January,Jan,5,30,5,30A9,FALSE
20090131,2009-01-31,2009,1,Q1,1,January,Jan,5,31,6,31A9,TRUE
20090201,2009-02-01,2009,1,Q1,2,February,Feb,5,1,0,1A9,TRUE
20090202,2009-02-02,2009,1,Q1,2,February,Feb,6,2,1,2A9,FALSE
20090203,2009-02-03,2009,1,Q1,2,February,Feb,6,3,2,3A9,FALSE
20090204,2009-02-04,2009,1,Q1,2,February,Feb,6,4,3,4A9,FALSE
20090205,2009-02-05,2009,1,Q1,2,February,Feb,6,5,4,5A9,FALSE
20090206,2009-02-06,2009,1,Q1,2,February,Feb,6,6,5,6A9,FALSE
20090207,2009-02-07,2009,1,Q1,2,February,Feb,6,7,6,7A9,TRUE
20090208,2009-02-08,2009,1,Q1,2,February,Feb,6,8,0,8A9,TRUE
20090209,2009-02-09,2009,1,Q1,2,February,Feb,7,9,1,9A9,FALSE
20090210,2009-02-10,2009,1,Q1,2,February,Feb,7,10,2,10A9,FALSE
20090211,2009-02-11,2009,1,Q1,2,February,Feb,7,11,3,11A9,FALSE
20090212,2009-02-12,2009,1,Q1,2,February,Feb,7,12,4,12A9,FALSE
20090213,2009-02-13,2009,1,Q1,2,February,Feb,7,13,5,13A9,FALSE
20090214,2009-02-14,2009,1,Q1,2,February,Feb,7,14,6,14A9,TRUE
20090215,2009-02-15,2009,1,Q1,2,February,Feb,7,15,0,15A9,TRUE
20090216,2009-02-16,2009,1,Q1,2,February,Feb,8,16,1,16A9,FALSE
20090217,2009-02-17,2009,1,Q1,2,February,Feb,8,17,2,17A9,FALSE
20090218,2009-02-18,2009,1,Q1,2,February,Feb,8,18,3,18A9,FALSE
20090219,2009-02-19,2009,1,Q1,2,February,Feb,8,19,4,19A9,FALSE
20090220,2009-02-20,2009,1,Q1,2,February,Feb,8,20,5,20A9,FALSE
20090221,2009-02-21,2009,1,Q1,2,February,Feb,8,21,6,21A9,TRUE
20090222,2009-02-22,2009,1,Q1,2,February,Feb,8,22,0,22A9,TRUE
20090223,2009-02-23,2009,1,Q1,2,February,Feb,9,23,1,23A9,FALSE
20090224,2009-02-24,2009,1,Q1,2,February,Feb,9,24,2,24A9,FALSE
20090225,2009-02-25,2009,1,Q1,2,February,Feb,9,25,3,25A9,FALSE
20090226,2009-02-26,2009,1,Q1,2,February,Feb,9,26,4,26A9,FALSE
20090227,2009-02-27,2009,1,Q1,2,February,Feb,9,27,5,27A9,FALSE
20090228,2009-02-28,2009,1,Q1,2,February,Feb,9,28,6,28A9,TRUE
20090301,2009-03-01,2009,1,Q1,3,March,Mar,9,1,0,1A9,TRUE
20090302,2009-03-02,2009,1,Q1,3,March,Mar,10,2,1,2A9,FALSE
20090303,2009-03-03,2009,1,Q1,3,March,Mar,10,3,2,3A9,FALSE
20090304,2009-03-04,2009,1,Q1,3,March,Mar,10,4,3,4A9,FALSE
20090305,2009-03-05,2009,1,Q1,3,March,Mar,10,5,4,5A9,FALSE
20090306,2009-03-06,2009,1,Q1,3,March,Mar,10,6,5,6A9,FALSE
20090307,2009-03-07,2009,1,Q1,3,March,Mar,10,7,6,7A9,TRUE
20090308,2009-03-08,2009,1,Q1,3,March,Mar,10,8,0,8A9,TRUE
20090309,2009-03-09,2009,1,Q1,3,March,Mar,11,9,1,9A9,FALSE
20090310,2009-03-10,2009,1,Q1,3,March,Mar,11,10,2,10A9,FALSE
20090311,2009-03-11,2009,1,Q1,3,March,Mar,11,11,3,11A9,FALSE
20090312,2009-03-12,2009,1,Q1,3,March,Mar,11,12,4,12A9,FALSE
20090313,2009-03-13,2009,1,Q1,3,March,Mar,11,13,5,13A9,FALSE
20090314,2009-03-14,2009,1,Q1,3,March,Mar,11,14,6,14A9,TRUE
20090315,2009-03-15,2009,1,Q1,3,March,Mar,11,15,0,15A9,TRUE
20090316,2009-03-16,2009,1,Q1,3,March,Mar,12,16,1,16A9,FALSE
20090317,2009-03-17,2009,1,Q1,3,March,Mar,12,17,2,17A9,FALSE
20090318,2009-03-18,2009,1,Q1,3,March,Mar,12,18,3,18A9,FALSE
20090319,2009-03-19,2009,1,Q1,3,March,Mar,12,19,4,19A9,FALSE
20090320,2009-03-20,2009,1,Q1,3,March,Mar,12,20,5,20A9,FALSE
20090321,2009-03-21,2009,1,Q1,3,March,Mar,12,21,6,21A9,TRUE
20090322,2009-03-22,2009,1,Q1,3,March,Mar,12,22,0,22A9,TRUE
20090323,2009-03-23,2009,1,Q1,3,March,Mar,13,23,1,23A9,FALSE
20090324,2009-03-24,2009,1,Q1,3,March,Mar,13,24,2,24A9,FALSE
20090325,2009-03-25,2009,1,Q1,3,March,Mar,13,25,3,25A9,FALSE
20090326,2009-03-26,2009,1,Q1,3,March,Mar,13,26,4,26A9,FALSE
20090327,2009-03-27,2009,1,Q1,3,March,Mar,13,27,5,27A9,FALSE
20090328,2009-03-28,2009,1,Q1,3,March,Mar,13,28,6,28A9,TRUE
20090329,2009-03-29,2009,1,Q1,3,March,Mar,13,29,0,29A9,TRUE
20090330,2009-03-30,2009,1,Q1,3,March,Mar,14,30,1,30A9,FALSE
20090331,2009-03-31,2009,1,Q1,3,March,Mar,14,31,2,31A9,FALSE
20090401,2009-04-01,2009,2,Q2,4,April,Apr,14,1,3,1A9,FALSE
20090402,2009-04-02,2009,2,Q2,4,April,Apr,14,2,4,2A9,FALSE
20090403,2009-04-03,2009,2,Q2,4,April,Apr,14,3,5,3A9,FALSE
20090404,2009-04-04,2009,2,Q2,4,April,Apr,14,4,6,4A9,TRUE
20090405,2009-04-05,2009,2,Q2,4,April,Apr,14,5,0,5A9,TRUE
20090406,2009-04-06,2009,2,Q2,4,April,Apr,15,6,1,6A9,FALSE
20090407,2009-04-07,2009,2,Q2,4,April,Apr,15,7,2,7A9,FALSE
20090408,2009-04-08,2009,2,Q2,4,April,Apr,15,8,3,8A9,FALSE
20090409,2009-04-09,2009,2,Q2,4,April,Apr,15,9,4,9A9,FALSE
20090410,2009-04-10,2009,2,Q2,4,April,Apr,15,10,5,10A9,FALSE
20090411,2009-04-11,2009,2,Q2,4,April,Apr,15,11,6,11A9,TRUE
20090412,2009-04-12,2009,2,Q2,4,April,Apr,15,12,0,12A9,TRUE
20090413,2009-04-13,2009,2,Q2,4,April,Apr,16,13,1,13A9,FALSE
20090414,2009-04-14,2009,2,Q2,4,April,Apr,16,14,2,14A9,FALSE
20090415,2009-04-15,2009,2,Q2,4,April,Apr,16,15,3,15A9,FALSE
20090416,2009-04-16,2009,2,Q2,4,April,Apr,16,16,4,16A9,FALSE
20090417,2009-04-17,2009,2,Q2,4,April,Apr,16,17,5,17A9,FALSE
20090418,2009-04-18,2009,2,Q2,4,April,Apr,16,18,6,18A9,TRUE
20090419,2009-04-19,2009,2,Q2,4,April,Apr,16,19,0,19A9,TRUE
20090420,2009-04-20,2009,2,Q2,4,April,Apr,17,20,1,20A9,FALSE
20090421,2009-04-21,2009,2,Q2,4,April,Apr,17,21,2,21A9,FALSE
20090422,2009-04-22,2009,2,Q2,4,April,Apr,17,22,3,22A9,FALSE
20090423,2009-04-23,2009,2,Q2,4,April,Apr,17,23,4,23A9,FALSE
20090424,2009-04-24,2009,2,Q2,4,April,Apr,17,24,5,24A9,FALSE
20090425,2009-04-25,2009,2,Q2,4,April,Apr,17,25,6,25A9,TRUE
20090426,2009-04-26,2009,2,Q2,4,April,Apr,17,26,0,26A9,TRUE
20090427,2009-04-27,2009,2,Q2,4,April,Apr,18,27,1,27A9,FALSE
20090428,2009-04-28,2009,2,Q2,4,April,Apr,18,28,2,28A9,FALSE
20090429,2009-04-29,2009,2,Q2,4,April,Apr,18,29,3,29A9,FALSE
20090430,2009-04-30,2009,2,Q2,4,April,Apr,18,30,4,30A9,FALSE
20090501,2009-05-01,2009,2,Q2,5,May,May,18,1,5,1A9,FALSE
20090502,2009-05-02,2009,2,Q2,5,May,May,18,2,6,2A9,TRUE
20090503,2009-05-03,2009,2,Q2,5,May,May,18,3,0,3A9,TRUE
20090504,2009-05-04,2009,2,Q2,5,May,May,19,4,1,4A9,FALSE
20090505,2009-05-05,2009,2,Q2,5,May,May,19,5,2,5A9,FALSE
20090506,2009-05-06,2009,2,Q2,5,May,May,19,6,3,6A9,FALSE
20090507,2009-05-07,2009,2,Q2,5,May,May,19,7,4,7A9,FALSE
20090508,2009-05-08,2009,2,Q2,5,May,May,19,8,5,8A9,FALSE
20090509,2009-05-09,2009,2,Q2,5,May,May,19,9,6,9A9,TRUE
20090510,2009-05-10,2009,2,Q2,5,May,May,19,10,0,10A9,TRUE
20090511,2009-05-11,2009,2,Q2,5,May,May,20,11,1,11A9,FALSE
20090512,2009-05-12,2009,2,Q2,5,May,May,20,12,2,12A9,FALSE
20090513,2009-05-13,2009,2,Q2,5,May,May,20,13,3,13A9,FALSE
20090514,2009-05-14,2009,2,Q2,5,May,May,20,14,4,14A9,FALSE
20090515,2009-05-15,2009,2,Q2,5,May,May,20,15,5,15A9,FALSE
20090516,2009-05-16,2009,2,Q2,5,May,May,20,16,6,16A9,TRUE
20090517,2009-05-17,2009,2,Q2,5,May,May,20,17,0,17A9,TRUE
20090518,2009-05-18,2009,2,Q2,5,May,May,21,18,1,18A9,FALSE
20090519,2009-05-19,2009,2,Q2,5,May,May,21,19,2,19A9,FALSE
20090520,2009-05-20,2009,2,Q2,5,May,May,21,20,3,20A9,FALSE
20090521,2009-05-21,2009,2,Q2,5,May,May,21,21,4,21A9,FALSE
20090522,2009-05-22,2009,2,Q2,5,May,May,21,22,5,22A9,FALSE
20090523,2009-05-23,2009,2,Q2,5,May,May,21,23,6,23A9,TRUE
20090524,2009-05-24,2009,2,Q2,5,May,May,21,24,0,24A9,TRUE
20090525,2009-05-25,2009,2,Q2,5,May,May,22,25,1,25A9,FALSE
20090526,2009-05-26,2009,2,Q2,5,May,May,22,26,2,26A9,FALSE
20090527,2009-05-27,2009,2,Q2,5,May,May,22,27,3,27A9,FALSE
20090528,2009-05-28,2009,2,Q2,5,May,May,22,28,4,28A9,FALSE
20090529,2009-05-29,2009,2,Q2,5,May,May,22,29,5,29A9,FALSE
20090530,2009-05-30,2009,2,Q2,5,May,May,22,30,6,30A9,TRUE
20090531,2009-05-31,2009,2,Q2,5,May,May,22,31,0,31A9,TRUE
20090601,2009-06-01,2009,2,Q2,6,June,Jun,23,1,1,1A9,FALSE
20090602,2009-06-02,2009,2,Q2,6,June,Jun,23,2,2,2A9,FALSE
20090603,2009-06-03,2009,2,Q2,6,June,Jun,23,3,3,3A9,FALSE
20090604,2009-06-04,2009,2,Q2,6,June,Jun,23,4,4,4A9,FALSE
20090605,2009-06-05,2009,2,Q2,6,June,Jun,23,5,5,5A9,FALSE
20090606,2009-06-06,2009,2,Q2,6,June,Jun,23,6,6,6A9,TRUE
20090607,2009-06-07,2009,2,Q2,6,June,Jun,23,7,0,7A9,TRUE
20090608,2009-06-08,2009,2,Q2,6,June,Jun,24,8,1,8A9,FALSE
20090609,2009-06-09,2009,2,Q2,6,June,Jun,24,9,2,9A9,FALSE
20090610,2009-06-10,2009,2,Q2,6,June,Jun,24,10,3,10A9,FALSE
20090611,2009-06-11,2009,2,Q2,6,June,Jun,24,11,4,11A9,FALSE
20090612,2009-06-12,2009,2,Q2,6,June,Jun,24,12,5,12A9,FALSE
20090613,2009-06-13,2009,2,Q2,6,June,Jun,24,13,6,13A9,TRUE
20090614,2009-06-14,2009,2,Q2,6,June,Jun,24,14,0,14A9,TRUE
20090615,2009-06-15,2009,2,Q2,6,June,Jun,25,15,1,15A9,FALSE
20090616,2009-06-16,2009,2,Q2,6,June,Jun,25,16,2,16A9,FALSE
20090617,2009-06-17,2009,2,Q2,6,June,Jun,25,17,3,17A9,FALSE
20090618,2009-06-18,2009,2,Q2,6,June,Jun,25,18,4,18A9,FALSE
20090619,2009-06-19,2009,2,Q2,6,June,Jun,25,19,5,19A9,FALSE
20090620,2009-06-20,2009,2,Q2,6,June,Jun,25,20,6,20A9,TRUE
20090621,2009-06-21,2009,2,Q2,6,June,Jun,25,21,0,21A9,TRUE
20090622,2009-06-22,2009,2,Q2,6,June,Jun,26,22,1,22A9,FALSE
20090623,2009-06-23,2009,2,Q2,6,June,Jun,26,23,2,23A9,FALSE
20090624,2009-06-24,2009,2,Q2,6,June,Jun,26,24,3,24A9,FALSE
20090625,2009-06-25,2009,2,Q2,6,June,Jun,26,25,4,25A9,FALSE
20090626,2009-06-26,2009,2,Q2,6,June,Jun,26,26,5,26A9,FALSE
20090627,2009-06-27,2009,2,Q2,6,June,Jun,26,27,6,27A9,TRUE
20090628,2009-06-28,2009,2,Q2,6,June,Jun,26,28,0,28A9,TRUE
20090629,2009-06-29,2009,2,Q2,6,June,Jun,27,29,1,29A9,FALSE
20090630,2009-06-30,2009,2,Q2,6,June,Jun,27,30,2,30A9,FALSE
20090701,2009-07-01,2009,3,Q3,7,July,Jul,27,1,3,1A9,FALSE
20090702,2009-07-02,2009,3,Q3,7,July,Jul,27,2,4,2A9,FALSE
20090703,2009-07-03,2009,3,Q3,7,July,Jul,27,3,5,3A9,FALSE
20090704,2009-07-04,2009,3,Q3,7,July,Jul,27,4,6,4A9,TRUE
20090705,2009-07-05,2009,3,Q3,7,July,Jul,27,5,0,5A9,TRUE
20090706,2009-07-06,2009,3,Q3,7,July,Jul,28,6,1,6A9,FALSE
20090707,2009-07-07,2009,3,Q3,7,July,Jul,28,7,2,7A9,FALSE
20090708,2009-07-08,2009,3,Q3,7,July,Jul,28,8,3,8A9,FALSE
20090709,2009-07-09,2009,3,Q3,7,July,Jul,28,9,4,9A9,FALSE
20090710,2009-07-10,2009,3,Q3,7,July,Jul,28,10,5,10A9,FALSE
20090711,2009-07-11,2009,3,Q3,7,July,Jul,28,11,6,11A9,TRUE
20090712,2009-07-12,2009,3,Q3,7,July,Jul,28,12,0,12A9,TRUE
20090713,2009-07-13,2009,3,Q3,7,July,Jul,29,13,1,13A9,FALSE
20090714,2009-07-14,2009,3,Q3,7,July,Jul,29,14,2,14A9,FALSE
20090715,2009-07-15,2009,3,Q3,7,July,Jul,29,15,3,15A9,FALSE
20090716,2009-07-16,2009,3,Q3,7,July,Jul,29,16,4,16A9,FALSE
20090717,2009-07-17,2009,3,Q3,7,July,Jul,29,17,5,17A9,FALSE
20090718,2009-07-18,2009,3,Q3,7,July,Jul,29,18,6,18A9,TRUE
20090719,2009-07-19,2009,3,Q3,7,July,Jul,29,19,0,19A9,TRUE
20090720,2009-07-20,2009,3,Q3,7,July,Jul,30,20,1,20A9,FALSE
20090721,2009-07-21,2009,3,Q3,7,July,Jul,30,21,2,21A9,FALSE
20090722,2009-07-22,2009,3,Q3,7,July,Jul,30,22,3,22A9,FALSE
20090723,2009-07-23,2009,3,Q3,7,July,Jul,30,23,4,23A9,FALSE
20090724,2009-07-24,2009,3,Q3,7,July,Jul,30,24,5,24A9,FALSE
20090725,2009-07-25,2009,3,Q3,7,July,Jul,30,25,6,25A9,TRUE
20090726,2009-07-26,2009,3,Q3,7,July,Jul,30,26,0,26A9,TRUE
20090727,2009-07-27,2009,3,Q3,7,July,Jul,31,27,1,27A9,FALSE
20090728,2009-07-28,2009,3,Q3,7,July,Jul,31,28,2,28A9,FALSE
20090729,2009-07-29,2009,3,Q3,7,July,Jul,31,29,3,29A9,FALSE
20090730,2009-07-30,2009,3,Q3,7,July,Jul,31,30,4,30A9,FALSE
20090731,2009-07-31,2009,3,Q3,7,July,Jul,31,31,5,31A9,FALSE
20090801,2009-08-01,2009,3,Q3,8,August,Aug,31,1,6,1A9,TRUE
20090802,2009-08-02,2009,3,Q3,8,August,Aug,31,2,0,2A9,TRUE
20090803,2009-08-03,2009,3,Q3,8,August,Aug,32,3,1,3A9,FALSE
20090804,2009-08-04,2009,3,Q3,8,August,Aug,32,4,2,4A9,FALSE
20090805,2009-08-05,2009,3,Q3,8,August,Aug,32,5,3,5A9,FALSE
20090806,2009-08-06,2009,3,Q3,8,August,Aug,32,6,4,6A9,FALSE
20090807,2009-08-07,2009,3,Q3,8,August,Aug,32,7,5,7A9,FALSE
20090808,2009-08-08,2009,3,Q3,8,August,Aug,32,8,6,8A9,TRUE
20090809,2009-08-09,2009,3,Q3,8,August,Aug,32,9,0,9A9,TRUE
20090810,2009-08-10,2009,3,Q3,8,August,Aug,33,10,1,10A9,FALSE
20090811,2009-08-11,2009,3,Q3,8,August,Aug,33,11,2,11A9,FALSE
20090812,2009-08-12,2009,3,Q3,8,August,Aug,33,12,3,12A9,FALSE
20090813,2009-08-13,2009,3,Q3,8,August,Aug,33,13,4,13A9,FALSE
20090814,2009-08-14,2009,3,Q3,8,August,Aug,33,14,5,14A9,FALSE
20090815,2009-08-15,2009,3,Q3,8,August,Aug,33,15,6,15A9,TRUE
20090816,2009-08-16,2009,3,Q3,8,August,Aug,33,16,0,16A9,TRUE
20090817,2009-08-17,2009,3,Q3,8,August,Aug,34,17,1,17A9,FALSE
20090818,2009-08-18,2009,3,Q3,8,August,Aug,34,18,2,18A9,FALSE
20090819,2009-08-19,2009,3,Q3,8,August,Aug,34,19,3,19A9,FALSE
20090820,2009-08-20,2009,3,Q3,8,August,Aug,34,20,4,20A9,FALSE
20090821,2009-08-21,2009,3,Q3,8,August,Aug,34,21,5,21A9,FALSE
20090822,2009-08-22,2009,3,Q3,8,August,Aug,34,22,6,22A9,TRUE
20090823,2009-08-23,2009,3,Q3,8,August,Aug,34,23,0,23A9,TRUE
20090824,2009-08-24,2009,3,Q3,8,August,Aug,35,24,1,24A9,FALSE
20090825,2009-08-25,2009,3,Q3,8,August,Aug,35,25,2,25A9,FALSE
20090826,2009-08-26,2009,3,Q3,8,August,Aug,35,26,3,26A9,FALSE
20090827,2009-08-27,2009,3,Q3,8,August,Aug,35,27,4,27A9,FALSE
20090828,2009-08-28,2009,3,Q3,8,August,Aug,35,28,5,28A9,FALSE
20090829,2009-08-29,2009,3,Q3,8,August,Aug,35,29,6,29A9,TRUE
20090830,2009-08-30,2009,3,Q3,8,August,Aug,35,30,0,30A9,TRUE
